_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg,tsne_2d_x,tsne_2d_y,tsne_3d_x,tsne_3d_y,tsne_3d_z
67533c6e7a2ac5f7e09aecd4,483b3170b3c05cf0,Alan Hiro,"5' 5""",135 lbs.,,Orthodox,"Apr 04, 1986",14,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aecd5,ef7fa30364cbe7f2,Hatsu Hioki,"5' 11""",145 lbs.,"73""",Orthodox,"Jul 18, 1983",29,10,2,2.42,0.42,2.12,0.65,2.55,0.56,0.54,0.6,17.309546,20.730612,1.5273643,9.858777,-2.9806182
67533c6e7a2ac5f7e09aecd6,9d4522df6fc49a47,Kuniyoshi Hironaka,"5' 10""",168 lbs.,"70""",Orthodox,"Jun 17, 1976",23,9,0,1.98,0.4,3.01,0.54,1.91,0.3,0.25,0.6,-5.561343,10.580839,3.5646658,2.499244,5.868039
67533c6e7a2ac5f7e09aecd7,bc7efc037c5f6550,Kailan Hill,"6' 1""",185 lbs.,"77""",Southpaw,"Dec 01, 1994",4,1,0,2.6,0.53,4.8,0.37,3.0,0.42,0.0,0.0,-18.076834,9.889805,2.0516844,5.669924,11.17976
67533c6e7a2ac5f7e09aecd8,35faad160d346839,Mizuto Hirota,"5' 7""",155 lbs.,"67""",Orthodox,"May 05, 1981",18,10,2,3.36,0.4,3.5,0.54,1.36,0.5,0.58,0.1,32.626072,11.190599,11.517897,-0.17776628,-2.1175306
67533c6e7a2ac5f7e09aecd9,5444c5a201d3ee5a,Jamahal Hill,"6' 4""",205 lbs.,"79""",Southpaw,"May 19, 1991",12,2,0,7.18,0.54,3.51,0.46,0.0,0.0,0.73,0.0,12.557044,-50.408745,3.8542325,-17.972256,1.4984658
67533c6e7a2ac5f7e09aecda,86b30a86664cb6e4,Isaiah Hill,"5' 10""",155 lbs.,,,,5,7,1,4.84,0.5,0.97,0.8,0.0,0.0,0.66,14.5,-24.628572,35.54832,-10.903116,11.103979,5.0534325
67533c6e7a2ac5f7e09aecdb,006efbb0c1621fd7,Tyler Hill,"6' 3""",170 lbs.,,Switch,"Aug 10, 1991",8,2,0,3.64,0.39,5.33,0.47,0.0,0.0,0.0,0.0,-16.834665,-42.32004,-4.724434,-8.8184395,12.227877
67533c6e7a2ac5f7e09aecdc,abbc737317f66b81,Corey Hill,"6' 4""",155 lbs.,"80""",Orthodox,"Oct 03, 1978",6,9,0,3.57,0.46,1.61,0.7,3.02,0.8,1.0,0.0,34.144398,28.85848,9.418661,9.469921,-4.206852
67533c6e7a2ac5f7e09aecdd,2af2d675f7d847e3,Alex Higley,"5' 10""",145 lbs.,,,,4,3,0,0.29,1.0,1.74,0.6,0.0,0.0,0.0,0.0,-32.06511,-12.27454,-3.8990119,-7.3040705,6.506402
67533c6e7a2ac5f7e09aecdf,f0feeb2192937424,Angela Hill,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",17,14,0,5.46,0.49,4.93,0.61,0.76,0.32,0.74,0.1,39.140488,-19.740843,10.030542,-9.785929,-3.920439
67533c6e7a2ac5f7e09aece0,318e629d1eb7aa49,Richie Hightower,"5' 8""",170 lbs.,,Orthodox,"Nov 26, 1974",8,4,0,4.62,0.35,6.92,0.21,3.46,1.0,1.0,0.0,37.147038,46.8444,8.98283,16.655283,-8.518235
67533c6e7a2ac5f7e09aece1,e5d03e4d966126bd,Jason High,"5' 8""",155 lbs.,"73""",Southpaw,"Oct 12, 1981",21,6,0,1.28,0.42,1.56,0.48,2.36,0.63,0.37,2.8,-3.5571837,26.40118,-3.164801,11.667273,2.172042
67533c6e7a2ac5f7e09aece2,7af33fc4435017f1,Brady Hiestand,"5' 8""",135 lbs.,"71""",Orthodox,"Apr 30, 1999",9,2,0,2.7,0.5,3.75,0.51,4.8,0.46,0.42,1.1,12.407351,36.334026,8.003965,9.657467,4.8888683
67533c6e7a2ac5f7e09aece3,5bb0a618ad03ac64,Jay Hieron,"6' 0""",170 lbs.,"75""",Orthodox,"Jul 29, 1976",23,7,0,1.66,0.32,1.89,0.61,4.05,0.6,0.66,1.0,18.636932,28.27227,4.615971,10.701954,-1.2114563
67533c6e7a2ac5f7e09aece4,fdb02029556ff4ed,Conor Heun,"5' 10""",155 lbs.,,Orthodox,"Feb 11, 1979",9,5,0,2.92,0.36,3.66,0.54,2.45,0.31,0.33,0.3,-5.8534,11.854099,4.721052,2.9949095,6.8729544
67533c6e7a2ac5f7e09aece5,e69c5ce12f4e762b,Marcus Hicks,"5' 6""",155 lbs.,"64""",Southpaw,"Nov 25, 1975",10,4,0,1.42,0.43,3.06,0.61,2.7,0.53,0.25,4.0,-15.659664,31.962687,-5.1551275,10.507603,4.231531
67533c6e7a2ac5f7e09aece6,13150cf89a5b81e0,Brandon Hester,"6' 1""",205 lbs.,,,,3,0,0,3.53,0.53,0.4,0.68,4.0,0.8,0.0,0.0,10.475509,51.32361,4.9070015,17.83081,2.3317947
67533c6e7a2ac5f7e09aece7,32a3025d5db456ae,Jon Hess,"6' 7""",295 lbs.,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aece9,893d51aaf024eddd,Jimy Hettes,"5' 9""",145 lbs.,"71""",Southpaw,"Jun 09, 1987",11,3,0,3.47,0.57,3.5,0.57,5.2,0.44,0.61,1.4,13.280153,35.814148,8.439571,9.904189,4.0503163
67533c6e7a2ac5f7e09aece8,b6850671a008bf9a,Felice Herrig,"5' 4""",115 lbs.,"65""",Orthodox,"Sep 18, 1984",14,10,0,3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,24.072199,-20.907787,6.0407596,-8.850702,-1.2137389
67533c6e7a2ac5f7e09aecbc,df1eb4354d18a906,Scott Holtzman,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983",14,6,0,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,44.785202,-4.603133,14.78418,-4.172705,-4.5202513
67533c6e7a2ac5f7e09aecbe,6070f16bcfd89fcf,Ben Holscher,"5' 11""",155 lbs.,,,,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aecec,f71028a6e5128856,Chris Herrera,"5' 10""",185 lbs.,,,,3,2,1,2.04,0.37,3.35,0.48,1.8,1.0,1.0,0.0,32.99141,47.628258,7.376352,15.975492,-7.1060166
67533c6e7a2ac5f7e09aeced,c169545ab0825f44,Geane Herrera,"5' 5""",125 lbs.,"66""",Orthodox,"May 27, 1990",9,3,0,1.51,0.31,5.07,0.52,0.83,0.37,0.38,0.6,-7.999044,-4.0281587,-4.3742046,0.5202329,3.2128208
67533c6e7a2ac5f7e09aecee,7450525c7ba032a0,Heath Herring,"6' 4""",250 lbs.,"78""",Orthodox,"Mar 02, 1978",28,16,0,2.37,0.5,1.77,0.54,1.22,0.5,0.32,0.7,-1.9155471,29.289797,1.2550391,5.0861506,4.002092
67533c6e7a2ac5f7e09aecef,440c9dbab63528fb,Paul Herrera,"5' 10""",185 lbs.,,Orthodox,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aecf0,798e48f9e7f6ba22,Carlos Hernandez,"5' 8""",125 lbs.,"67""",Orthodox,"Oct 25, 1993",10,4,0,3.9,0.45,3.43,0.5,1.6,0.21,0.67,0.2,26.548271,-7.6578407,6.8821774,-4.1148,-1.5843797
67533c6e7a2ac5f7e09aecf1,093e1f5bb73850be,Anthony Hernandez,"6' 0""",185 lbs.,"75""",Orthodox,"Oct 18, 1993",13,2,0,4.9,0.63,2.88,0.46,6.64,0.44,0.65,2.3,14.084317,39.568413,9.473699,11.363066,4.066893
67533c6e7a2ac5f7e09aecf2,fc8610cc15674ae2,Leslie Hernandez,"5' 3""",115 lbs.,"64""",Orthodox,"Dec 29, 1997",4,2,0,3.6,0.58,2.53,0.55,0.0,0.0,0.54,0.0,-1.0556873,-25.519236,-1.7796284,-8.429952,0.6059983
67533c6e7a2ac5f7e09aecf4,915c8d39d4a0e7d1,Ramiro Hernandez,"5' 9""",135 lbs.,,Orthodox,"Jul 22, 1986",19,9,0,2.72,0.28,5.51,0.64,0.0,0.0,0.0,0.0,-25.116009,-30.7922,-7.66571,-7.5758185,13.479793
67533c6e7a2ac5f7e09aecf3,f97c5433c77522d3,Nohelin Hernandez,"5' 10""",135 lbs.,"71""",Orthodox,"Mar 01, 1994",9,4,0,1.32,0.34,2.63,0.52,0.71,0.5,0.37,0.0,3.3411381,3.3244555,0.70733505,2.1881886,-1.9859422
67533c6e7a2ac5f7e09aecf6,262a7d06203657e6,Alexander Hernandez,"5' 9""",155 lbs.,"72""",Orthodox,"Oct 01, 1992",15,8,0,4.43,0.41,4.61,0.57,0.95,0.29,0.71,0.1,29.223793,-20.704662,8.898308,-8.935688,-1.1819836
67533c6e7a2ac5f7e09aecf8,cbd6f1abf955e628,Dave Herman,"6' 4""",242 lbs.,"77""",Orthodox,"Oct 03, 1984",22,6,0,4.98,0.6,3.78,0.48,1.49,1.0,0.58,0.0,38.116146,51.722244,9.112144,20.266718,-6.694365
67533c6e7a2ac5f7e09aecf9,0a1942069c9ad6b6,Jack Hermansson,"6' 1""",185 lbs.,"77""",Orthodox,"Jun 10, 1988",24,8,0,5.09,0.44,3.69,0.56,1.53,0.3,0.8,0.4,42.44857,-12.923899,11.077198,-7.353132,-7.8443446
67533c6e7a2ac5f7e09aecfa,e1acbb6352ca3551,TJ Hepburn,"5' 7""",155 lbs.,,,,4,2,0,0.73,0.37,0.13,0.81,2.0,0.4,0.6,0.0,7.0452104,14.229008,-1.8025928,3.5677044,-1.0271561
67533c6e7a2ac5f7e09aecfb,4c88a1db5a46c6a4,Jai Herbert,"6' 1""",155 lbs.,"77""",Orthodox,"May 13, 1988",13,5,1,3.16,0.42,3.37,0.52,0.5,0.23,0.59,0.0,18.166769,-18.684353,3.3145502,-5.5391684,-2.9138207
67533c6e7a2ac5f7e09aecfc,eb8d8c2a95cfccb8,Victor Henry,"5' 7""",135 lbs.,"68""",Switch,"May 04, 1987",24,7,0,7.66,0.53,5.48,0.47,0.84,0.36,0.84,0.4,39.099293,-31.74935,12.062727,-13.815835,-2.2774227
67533c6e7a2ac5f7e09aecfe,1649770c649db6a5,Diego Henrique da Silva,"6' 2""",185 lbs.,,Orthodox,"Aug 22, 1986",8,4,0,2.53,0.57,3.27,0.3,0.0,0.0,0.63,0.0,-7.210194,-32.009666,-4.9205856,-10.784348,2.1568046
67533c6e7a2ac5f7e09aecff,06f36cf4bd97ec77,Ed Herman,"6' 1""",205 lbs.,"77""",Orthodox,"Oct 02, 1980",27,16,0,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,21.906694,3.7399032,9.509197,1.2253999,1.4892718
67533c6e7a2ac5f7e09aecfd,f7d73e452b064bf2,Danny Henry,"6' 0""",145 lbs.,"73""",Orthodox,"Jul 17, 1988",12,4,0,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,10.951566,1.4694259,10.041884,-2.8565643,6.367185
67533c6e7a2ac5f7e09aed00,20a0e4cc5227c117,Jose Henrique,"6' 3""",170 lbs.,"79""",Orthodox,"May 23, 2002",5,1,0,3.45,0.43,5.79,0.38,0.0,0.0,0.0,0.0,-15.854115,-42.829548,-4.1543593,-9.244698,11.76649
67533c6e7a2ac5f7e09aed02,7649c4c95b824488,Josh Hendricks,"6' 2""",235 lbs.,,Southpaw,"Aug 28, 1976",19,11,0,0.98,0.2,11.8,0.29,0.0,0.0,0.0,0.0,-25.88746,-49.234497,-9.466892,-13.428671,10.972087
67533c6e7a2ac5f7e09aed01,e5bda12faabfc850,Luis Henrique,"6' 2""",243 lbs.,"74""",Orthodox,"Aug 21, 1993",10,5,0,1.81,0.43,2.22,0.47,3.09,0.36,0.5,1.0,8.122704,23.475145,2.8872454,7.272147,0.67341155
67533c6e7a2ac5f7e09aed03,9ab9912e0f8fa6d6,Cory Hendricks,"6' 3""",205 lbs.,,Switch,"May 10, 1988",3,1,0,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0,13.347605,-34.96377,-2.1265697,-16.426102,-2.8963661
67533c6e7a2ac5f7e09aed04,498f0d066396ec59,Ron Henderson,"5' 10""",125 lbs.,,,,4,3,0,2.53,0.25,3.6,0.48,1.0,0.2,0.0,0.0,-25.479061,11.712513,-3.0721512,4.65965,12.284314
67533c6e7a2ac5f7e09aed05,0971be7d94e109e1,Elisha Helsper,"5' 6""",135 lbs.,,Orthodox,"Feb 06, 1983",0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aed06,0941df56f6ac954b,Johny Hendricks,"5' 9""",185 lbs.,"69""",Southpaw,"Sep 12, 1983",18,8,0,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,16.568348,31.343918,10.24941,8.358145,4.5188756
67533c6e7a2ac5f7e09aed0a,bf43fed8f29e1671,Marcin Held,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 18, 1992",23,7,0,1.41,0.34,2.02,0.47,2.46,0.46,0.37,1.3,4.4241233,22.436558,0.9586459,7.692201,0.87449974
67533c6e7a2ac5f7e09aed07,2676b28836a5a836,Benson Henderson,"5' 9""",170 lbs.,"70""",Southpaw,"Nov 16, 1983",24,7,0,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,18.13369,17.681559,6.0724893,5.815924,-3.9596639
67533c6e7a2ac5f7e09aed09,970beed85bc46b63,Delson Heleno,"5' 11""",185 lbs.,,Orthodox,"Nov 16, 1977",29,10,0,0.69,0.75,4.83,0.19,0.0,0.0,0.0,0.0,-21.960644,-34.107296,-6.161802,-9.890884,6.722577
67533c6e7a2ac5f7e09aed0b,1ccf4e7caff270df,Dan Henderson,"5' 11""",185 lbs.,"74""",Orthodox,"Aug 24, 1970",32,15,0,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,32.887123,16.85468,10.390359,4.207979,-3.8824522
67533c6e7a2ac5f7e09aed0c,2e585c701f72fe55,Ian Heinisch,"5' 11""",185 lbs.,"72""",Orthodox,"Aug 05, 1988",14,5,0,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7,16.061146,-18.51405,4.3181405,-4.3281226,-1.5556006
67533c6e7a2ac5f7e09aed0d,e57fdbea1b828202,Jake Hecht,"6' 0""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",11,4,0,3.26,0.47,2.76,0.56,2.04,0.37,0.4,0.0,18.772688,7.6379633,9.118483,3.9074407,5.668154
67533c6e7a2ac5f7e09aed0e,2816ced060a21be3,Nick Hein,"5' 6""",155 lbs.,"66""",Southpaw,"Apr 24, 1984",14,5,0,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,18.871983,-10.418106,4.420933,-2.6154568,-7.8952856
67533c6e7a2ac5f7e09aed0f,4f95f74620a6b7a4,David Heath,"5' 11""",205 lbs.,"72""",Orthodox,"Feb 10, 1976",18,7,0,1.48,0.3,5.16,0.49,0.33,0.5,0.57,1.0,5.7577806,7.0176463,-5.0060005,2.5451193,1.515262
67533c6e7a2ac5f7e09aed10,bad8be5827ea1bf1,Chris Heatherly,"5' 9""",155 lbs.,,Orthodox,"Nov 24, 1987",9,4,0,1.08,0.45,2.67,0.52,3.39,0.5,1.0,0.7,26.56096,24.498785,5.713271,8.4105,-7.014066
67533c6e7a2ac5f7e09aed11,d85cf12439945941,Spencer Hearns,"5' 11""",185 lbs.,,,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aed12,f3eb664db7fb1df3,Ryan Healy,"6' 1""",155 lbs.,,Orthodox,"Jul 20, 1983",25,14,1,1.67,0.35,3.0,0.38,3.0,0.5,0.4,1.0,4.9337068,22.798239,1.410584,8.011173,1.0466961
67533c6e7a2ac5f7e09aed14,19a8cce18a1cef9e,James Head,"6' 1""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",9,4,0,2.75,0.48,3.11,0.49,0.41,1.0,0.66,0.8,33.202232,53.685616,5.871915,19.695894,-5.311835
67533c6e7a2ac5f7e09aed13,50d2f0018bcf9eef,Pat Healy,"6' 0""",155 lbs.,"72""",Orthodox,"Jul 20, 1983",34,23,0,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1,10.087774,21.918032,2.409977,7.231868,0.041727733
67533c6e7a2ac5f7e09aed17,a149d6bc670cdb60,Dustin Hazelett,"6' 1""",170 lbs.,"76""",Orthodox,"Apr 29, 1986",12,7,0,2.24,0.4,3.51,0.46,0.55,0.5,0.25,4.1,-16.720661,31.157694,-5.771869,9.751675,3.8552794
67533c6e7a2ac5f7e09aed18,6ef58dabef8beb15,Josh Haynes,"5' 9""",170 lbs.,,Orthodox,"Jul 30, 1977",14,11,0,1.25,0.22,4.03,0.52,0.94,0.18,0.42,0.0,-4.869939,-7.7471843,-3.7727118,-0.21391055,-1.1357197
67533c6e7a2ac5f7e09aed19,0cfbbfa0ba6d9855,Mike Hayes,"6' 4""",230 lbs.,,Orthodox,,20,12,2,4.87,0.55,1.47,0.77,0.0,0.0,0.75,4.0,5.6904483,-21.449856,1.699823,-6.9241304,-0.88879156
67533c6e7a2ac5f7e09aed1a,0871254cd790c250,Tommy Hayden,"5' 9""",145 lbs.,,Southpaw,"Mar 11, 1986",11,3,0,1.48,0.27,2.05,0.55,3.42,0.33,0.66,0.0,23.49931,21.815004,3.6714792,10.203759,-4.4630094
67533c6e7a2ac5f7e09aed1b,885e7f70dcac0007,Del Hawkins,"5' 5""",135 lbs.,,Orthodox,,22,17,0,1.15,0.27,2.01,0.46,0.0,0.0,0.0,0.0,-32.6428,-25.96912,-9.734041,-4.383348,9.004055
67533c6e7a2ac5f7e09aed1c,9460c867aae1987e,Chris Hawk,"6' 1""",205 lbs.,,,,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aed1f,c76ceda100ac0fad,Daiki Hata,"5' 6""",139 lbs.,,Orthodox,"Aug 24, 1982",17,11,7,1.44,0.39,1.42,0.55,0.67,1.0,0.35,0.7,28.311907,55.203114,4.2322383,18.958666,-4.2502294
67533c6e7a2ac5f7e09aed1d,547afe1017e72dbe,Phil Hawes,"6' 0""",185 lbs.,"77""",Orthodox,"Jan 08, 1989",12,6,0,5.33,0.59,3.72,0.55,2.11,0.34,0.9,0.2,44.981705,-10.25383,12.918279,-6.3469505,-8.476078
67533c6e7a2ac5f7e09aed1e,5c7fc58e782b6842,Justin Hawes,"5' 11""",205 lbs.,,,"Jan 13, 1979",6,9,0,0.0,0.0,3.41,0.37,0.0,0.0,0.0,0.0,-40.366577,-35.696774,-14.149023,-5.3759212,10.315145
67533c6e7a2ac5f7e09aed20,28f3c2258a1d8874,John Hathaway,"6' 1""",170 lbs.,"75""",Orthodox,"Jul 23, 1987",17,2,0,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,17.47122,17.78122,6.6809297,5.775408,-4.0150614
67533c6e7a2ac5f7e09aed21,bf7a64d9ae343e86,Ahmad Hassanzada,"6' 1""",155 lbs.,"75""",Orthodox,"Nov 20, 1996",12,3,0,3.16,0.39,4.42,0.38,2.43,0.19,0.0,1.2,-19.572899,7.950071,0.66254735,4.654239,12.664416
67533c6e7a2ac5f7e09aecea,74d35fbc9c6a61bd,Alvaro Herrera Mendoza,"6' 0""",155 lbs.,"74""",Orthodox,"May 14, 1990",9,6,0,1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1,-17.412144,-12.78822,-7.201368,-3.2048485,1.1688786
67533c6e7a2ac5f7e09aed23,77940e45bc86208e,Justin Haskins,"5' 10""",170 lbs.,,Orthodox,"Aug 30, 1979",7,6,0,1.51,0.33,2.65,0.54,1.62,0.4,0.52,0.8,5.5821295,19.12537,0.8077085,5.1526957,-0.44571823
67533c6e7a2ac5f7e09aed24,a890f9a791ed615d,Tomohiko Hashimoto,"6' 0""",250 lbs.,,Orthodox,,1,4,0,0.0,0.0,11.67,0.3,0.0,0.0,0.0,0.0,-36.134342,-44.2113,-14.298664,-10.772188,11.481969
67533c6e7a2ac5f7e09aed25,ae4343d29c68e9d0,Takayo Hashi,"5' 4""",135 lbs.,,Orthodox,"Oct 02, 1977",15,6,1,2.84,0.26,6.56,0.61,0.0,0.0,0.0,0.0,-22.464264,-41.794334,-7.8024716,-8.614389,13.552845
67533c6e7a2ac5f7e09aed26,83a477a7dba1ca58,Clay Harvison,"6' 1""",170 lbs.,"74""",Orthodox,"Sep 25, 1980",13,6,0,3.29,0.48,3.91,0.58,0.66,1.0,0.68,1.3,33.647915,53.172516,6.37887,19.831688,-5.812004
67533c6e7a2ac5f7e09aeceb,92b62174c175ce19,Clint Hester,"6' 2""",205 lbs.,"77""",Orthodox,"Nov 21, 1986",11,6,0,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0,24.561728,-5.7695837,6.258433,-3.1650712,-3.2875562
67533c6e7a2ac5f7e09aed28,2a2eeee20ef049cf,Hidehiko Hasegawa,"5' 9""",170 lbs.,,,"Jul 13, 1978",19,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aed2a,058e4e08a1ad8aba,Dale Hartt,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",6,3,0,1.14,0.35,1.55,0.66,1.22,1.0,0.25,2.5,27.39317,59.524952,2.1107702,20.347736,-5.1816406
67533c6e7a2ac5f7e09aed2d,1af1170ed937cba7,Kayla Harrison,"5' 8""",135 lbs.,"66""",Southpaw,"Jul 02, 1990",18,1,0,4.87,0.64,1.19,0.64,2.75,0.3,1.0,0.7,52.468033,3.5647593,15.07781,8.549556,-0.5636268
67533c6e7a2ac5f7e09aed2c,16bf6a73bdd302cd,Collin Hart,"6' 1""",185 lbs.,,Orthodox,"Oct 12, 1989",6,3,1,6.33,0.44,7.53,0.51,2.0,0.16,0.5,0.0,34.857933,-30.77207,9.953468,-13.692862,-0.002611667
67533c6e7a2ac5f7e09aed2b,6412da484125716b,Joey Hart,"6' 3""",170 lbs.,"79""",Orthodox,"Jun 24, 1997",6,2,0,4.53,0.34,4.53,0.45,0.0,0.0,0.4,0.0,-0.94931144,-39.969315,0.41158357,-12.131926,3.4569783
67533c6e7a2ac5f7e09aed30,a53d30163304aa6e,Carlston Harris,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 09, 1987",19,6,0,3.18,0.49,2.66,0.52,1.97,0.29,0.55,0.8,18.58025,5.306837,8.879473,2.4343724,4.0146184
67533c6e7a2ac5f7e09aed2f,0e98b05d3cf6d271,Trevor Harris,"5' 6""",145 lbs.,,,,2,2,0,1.73,0.5,0.43,0.75,0.0,0.0,0.5,6.5,-22.79782,30.656174,-9.651792,8.30285,4.112234
67533c6e7a2ac5f7e09aed33,30cd319d39ee689b,Gerry Harris,"6' 8""",270 lbs.,,Orthodox,,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aed31,ba043b03eb799063,Phil Harris,"5' 4""",125 lbs.,"65""",Orthodox,"Sep 04, 1983",22,12,0,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0.0,10.248014,-5.1749063,-3.2399535,2.6176686,-2.6335132
67533c6e7a2ac5f7e09aed32,03f982ca3735070c,Walt Harris,"6' 5""",250 lbs.,"77""",Southpaw,"Jun 10, 1983",13,10,0,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1,19.726202,-11.900912,3.2826602,-3.3505104,-5.8795743
67533c6e7a2ac5f7e09aed35,c4b81cdecd5d6abe,Gerald Harris,"5' 11""",185 lbs.,"77""",Southpaw,"Nov 19, 1979",23,5,0,1.41,0.29,1.58,0.62,2.96,0.54,0.72,0.0,22.106855,21.972244,3.0018914,9.698819,-5.1604657
67533c6e7a2ac5f7e09aed34,e5864a42c80294f6,Josiah Harrell,"5' 7""",170 lbs.,"68""",Southpaw,"Nov 13, 1998",7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.22775,8.447043,-16.11998,3.9049199,-9.493774
67533c6e7a2ac5f7e09aed39,85073dbd1be65ed9,Greg Hardy,"6' 5""",265 lbs.,"80""",Orthodox,"Jul 28, 1988",7,5,0,4.79,0.5,3.31,0.55,0.2,0.33,0.64,0.0,36.20588,-17.441252,10.448314,-7.0737844,-3.9399183
67533c6e7a2ac5f7e09aed37,14a433bccba87016,Scott Harper,"6' 0""",185 lbs.,,Orthodox,"Apr 14, 1972",12,7,0,1.3,0.54,4.98,0.47,3.25,1.0,0.0,0.0,16.621254,51.69442,3.3062487,16.258087,0.47777987
67533c6e7a2ac5f7e09aed3a,4798e823ada58fe9,Veronica Hardy,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995",9,5,1,3.12,0.45,3.48,0.49,0.93,0.41,0.55,0.3,23.792107,-1.9463711,10.37322,-1.0131387,-0.7116478
67533c6e7a2ac5f7e09aed3b,69b69c0178c4004d,Antoni Hardonk,"6' 4""",245 lbs.,"78""",Orthodox,"Feb 05, 1976",8,6,0,3.4,0.61,3.07,0.46,0.0,0.0,0.4,0.9,-2.3048732,-23.318428,-2.688235,-7.4045463,2.4890966
67533c6e7a2ac5f7e09aed3d,473ce3aa581251a2,Dan Hardy,"6' 0""",170 lbs.,"74""",Orthodox,"May 17, 1982",25,10,0,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,-4.345624,-4.733838,-0.55809534,-0.8381936,1.290553
67533c6e7a2ac5f7e09aed3c,f55a6807b6bb853d,George Hardwick,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 06, 1996",12,2,0,3.6,0.38,4.6,0.71,0.0,0.0,0.83,0.0,11.892469,-31.003723,-1.1646478,-12.903755,-4.515041
67533c6e7a2ac5f7e09aed3f,05b17ae24e6bba81,Shin Haraguchi,"5' 5""",145 lbs.,"68""",Switch,"Nov 27, 1998",8,2,0,2.02,0.63,1.84,0.43,12.32,0.51,0.0,0.0,-1.0972189,50.447884,6.254436,14.959675,6.9184694
67533c6e7a2ac5f7e09aed40,4100c7a09497ad41,Kay Hansen,"5' 2""",115 lbs.,"63""",Orthodox,"Aug 14, 1999",7,6,0,3.01,0.5,3.19,0.51,1.83,0.22,0.37,0.8,-4.5220556,5.9698405,3.769552,-0.4288529,6.0134835
67533c6e7a2ac5f7e09aed41,b7b84ccd221be298,Nasrat Haqparast,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995",17,5,0,6.15,0.44,5.65,0.62,0.28,0.2,0.84,0.0,33.659306,-32.82165,9.382922,-12.778214,-2.2643607
67533c6e7a2ac5f7e09aed43,86e388ed20761ad9,Joachim Hansen,"5' 7""",150 lbs.,,Southpaw,"May 26, 1979",23,14,1,2.01,0.43,2.04,0.58,2.21,0.58,0.34,1.9,-1.2231643,24.45762,-0.72569793,9.226589,1.7000389
