_id,fighter_id,name,height,weight,reach,stance,dob,n_win,n_loss,n_draw,sig_str_land_pM,sig_str_land_pct,sig_str_abs_pM,sig_str_def_pct,td_avg,td_land_pct,td_def_pct,sub_avg
67533c6e7a2ac5f7e09aecf1,093e1f5bb73850be,Anthony Hernandez,"6' 0""",185 lbs.,"75""",Orthodox,"Oct 18, 1993",13,2,0,4.9,0.63,2.88,0.46,6.64,0.44,0.65,2.3
67533c6e7a2ac5f7e09aecf2,fc8610cc15674ae2,Leslie Hernandez,"5' 3""",115 lbs.,"64""",Orthodox,"Dec 29, 1997",4,2,0,3.6,0.58,2.53,0.55,0.0,0.0,0.54,0.0
67533c6e7a2ac5f7e09aecf4,915c8d39d4a0e7d1,Ramiro Hernandez,"5' 9""",135 lbs.,,Orthodox,"Jul 22, 1986",19,9,0,2.72,0.28,5.51,0.64,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aecf3,f97c5433c77522d3,Nohelin Hernandez,"5' 10""",135 lbs.,"71""",Orthodox,"Mar 01, 1994",9,4,0,1.32,0.34,2.63,0.52,0.71,0.5,0.37,0.0
67533c6e7a2ac5f7e09aecf6,262a7d06203657e6,Alexander Hernandez,"5' 9""",155 lbs.,"72""",Orthodox,"Oct 01, 1992",15,8,0,4.43,0.41,4.61,0.57,0.95,0.29,0.71,0.1
67533c6e7a2ac5f7e09aecf8,cbd6f1abf955e628,Dave Herman,"6' 4""",242 lbs.,"77""",Orthodox,"Oct 03, 1984",22,6,0,4.98,0.6,3.78,0.48,1.49,1.0,0.58,0.0
67533c6e7a2ac5f7e09aecf9,0a1942069c9ad6b6,Jack Hermansson,"6' 1""",185 lbs.,"77""",Orthodox,"Jun 10, 1988",24,8,0,5.09,0.44,3.69,0.56,1.53,0.3,0.8,0.4
67533c6e7a2ac5f7e09aecfa,e1acbb6352ca3551,TJ Hepburn,"5' 7""",155 lbs.,,,,4,2,0,0.73,0.37,0.13,0.81,2.0,0.4,0.6,0.0
67533c6e7a2ac5f7e09aecfb,4c88a1db5a46c6a4,Jai Herbert,"6' 1""",155 lbs.,"77""",Orthodox,"May 13, 1988",13,5,1,3.16,0.42,3.37,0.52,0.5,0.23,0.59,0.0
67533c6e7a2ac5f7e09aecfc,eb8d8c2a95cfccb8,Victor Henry,"5' 7""",135 lbs.,"68""",Switch,"May 04, 1987",24,7,0,7.66,0.53,5.48,0.47,0.84,0.36,0.84,0.4
67533c6e7a2ac5f7e09aecfe,1649770c649db6a5,Diego Henrique da Silva,"6' 2""",185 lbs.,,Orthodox,"Aug 22, 1986",8,4,0,2.53,0.57,3.27,0.3,0.0,0.0,0.63,0.0
67533c6e7a2ac5f7e09aecff,06f36cf4bd97ec77,Ed Herman,"6' 1""",205 lbs.,"77""",Orthodox,"Oct 02, 1980",27,16,0,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0
67533c6e7a2ac5f7e09aecfd,f7d73e452b064bf2,Danny Henry,"6' 0""",145 lbs.,"73""",Orthodox,"Jul 17, 1988",12,4,0,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2
67533c6e7a2ac5f7e09aed00,20a0e4cc5227c117,Jose Henrique,"6' 3""",170 lbs.,"79""",Orthodox,"May 23, 2002",5,1,0,3.45,0.43,5.79,0.38,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed02,7649c4c95b824488,Josh Hendricks,"6' 2""",235 lbs.,,Southpaw,"Aug 28, 1976",19,11,0,0.98,0.2,11.8,0.29,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed01,e5bda12faabfc850,Luis Henrique,"6' 2""",243 lbs.,"74""",Orthodox,"Aug 21, 1993",10,5,0,1.81,0.43,2.22,0.47,3.09,0.36,0.5,1.0
67533c6e7a2ac5f7e09aed03,9ab9912e0f8fa6d6,Cory Hendricks,"6' 3""",205 lbs.,,Switch,"May 10, 1988",3,1,0,3.13,0.39,4.07,0.42,0.0,0.0,1.0,0.0
67533c6e7a2ac5f7e09aed04,498f0d066396ec59,Ron Henderson,"5' 10""",125 lbs.,,,,4,3,0,2.53,0.25,3.6,0.48,1.0,0.2,0.0,0.0
67533c6e7a2ac5f7e09aed05,0971be7d94e109e1,Elisha Helsper,"5' 6""",135 lbs.,,Orthodox,"Feb 06, 1983",0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed06,0941df56f6ac954b,Johny Hendricks,"5' 9""",185 lbs.,"69""",Southpaw,"Sep 12, 1983",18,8,0,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3
67533c6e7a2ac5f7e09aed0a,bf43fed8f29e1671,Marcin Held,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 18, 1992",23,7,0,1.41,0.34,2.02,0.47,2.46,0.46,0.37,1.3
67533c6e7a2ac5f7e09aed07,2676b28836a5a836,Benson Henderson,"5' 9""",170 lbs.,"70""",Southpaw,"Nov 16, 1983",24,7,0,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8
67533c6e7a2ac5f7e09aed09,970beed85bc46b63,Delson Heleno,"5' 11""",185 lbs.,,Orthodox,"Nov 16, 1977",29,10,0,0.69,0.75,4.83,0.19,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed0b,1ccf4e7caff270df,Dan Henderson,"5' 11""",185 lbs.,"74""",Orthodox,"Aug 24, 1970",32,15,0,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3
67533c6e7a2ac5f7e09aed0c,2e585c701f72fe55,Ian Heinisch,"5' 11""",185 lbs.,"72""",Orthodox,"Aug 05, 1988",14,5,0,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7
67533c6e7a2ac5f7e09aed0d,e57fdbea1b828202,Jake Hecht,"6' 0""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",11,4,0,3.26,0.47,2.76,0.56,2.04,0.37,0.4,0.0
67533c6e7a2ac5f7e09aed0e,2816ced060a21be3,Nick Hein,"5' 6""",155 lbs.,"66""",Southpaw,"Apr 24, 1984",14,5,0,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0
67533c6e7a2ac5f7e09aed0f,4f95f74620a6b7a4,David Heath,"5' 11""",205 lbs.,"72""",Orthodox,"Feb 10, 1976",18,7,0,1.48,0.3,5.16,0.49,0.33,0.5,0.57,1.0
67533c6e7a2ac5f7e09aed10,bad8be5827ea1bf1,Chris Heatherly,"5' 9""",155 lbs.,,Orthodox,"Nov 24, 1987",9,4,0,1.08,0.45,2.67,0.52,3.39,0.5,1.0,0.7
67533c6e7a2ac5f7e09aed11,d85cf12439945941,Spencer Hearns,"5' 11""",185 lbs.,,,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed12,f3eb664db7fb1df3,Ryan Healy,"6' 1""",155 lbs.,,Orthodox,"Jul 20, 1983",25,14,1,1.67,0.35,3.0,0.38,3.0,0.5,0.4,1.0
67533c6e7a2ac5f7e09aed14,19a8cce18a1cef9e,James Head,"6' 1""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",9,4,0,2.75,0.48,3.11,0.49,0.41,1.0,0.66,0.8
67533c6e7a2ac5f7e09aed13,50d2f0018bcf9eef,Pat Healy,"6' 0""",155 lbs.,"72""",Orthodox,"Jul 20, 1983",34,23,0,2.57,0.36,2.57,0.5,3.08,0.37,0.55,1.1
67533c6e7a2ac5f7e09aed17,a149d6bc670cdb60,Dustin Hazelett,"6' 1""",170 lbs.,"76""",Orthodox,"Apr 29, 1986",12,7,0,2.24,0.4,3.51,0.46,0.55,0.5,0.25,4.1
67533c6e7a2ac5f7e09aed18,6ef58dabef8beb15,Josh Haynes,"5' 9""",170 lbs.,,Orthodox,"Jul 30, 1977",14,11,0,1.25,0.22,4.03,0.52,0.94,0.18,0.42,0.0
67533c6e7a2ac5f7e09aed19,0cfbbfa0ba6d9855,Mike Hayes,"6' 4""",230 lbs.,,Orthodox,,20,12,2,4.87,0.55,1.47,0.77,0.0,0.0,0.75,4.0
67533c6e7a2ac5f7e09aed1a,0871254cd790c250,Tommy Hayden,"5' 9""",145 lbs.,,Southpaw,"Mar 11, 1986",11,3,0,1.48,0.27,2.05,0.55,3.42,0.33,0.66,0.0
67533c6e7a2ac5f7e09aed1b,885e7f70dcac0007,Del Hawkins,"5' 5""",135 lbs.,,Orthodox,,22,17,0,1.15,0.27,2.01,0.46,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed1c,9460c867aae1987e,Chris Hawk,"6' 1""",205 lbs.,,,,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed1f,c76ceda100ac0fad,Daiki Hata,"5' 6""",139 lbs.,,Orthodox,"Aug 24, 1982",17,11,7,1.44,0.39,1.42,0.55,0.67,1.0,0.35,0.7
67533c6e7a2ac5f7e09aed1d,547afe1017e72dbe,Phil Hawes,"6' 0""",185 lbs.,"77""",Orthodox,"Jan 08, 1989",12,6,0,5.33,0.59,3.72,0.55,2.11,0.34,0.9,0.2
67533c6e7a2ac5f7e09aed1e,5c7fc58e782b6842,Justin Hawes,"5' 11""",205 lbs.,,,"Jan 13, 1979",6,9,0,0.0,0.0,3.41,0.37,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed20,28f3c2258a1d8874,John Hathaway,"6' 1""",170 lbs.,"75""",Orthodox,"Jul 23, 1987",17,2,0,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9
67533c6e7a2ac5f7e09aed21,bf7a64d9ae343e86,Ahmad Hassanzada,"6' 1""",155 lbs.,"75""",Orthodox,"Nov 20, 1996",12,3,0,3.16,0.39,4.42,0.38,2.43,0.19,0.0,1.2
67533c6e7a2ac5f7e09aecea,74d35fbc9c6a61bd,Alvaro Herrera Mendoza,"6' 0""",155 lbs.,"74""",Orthodox,"May 14, 1990",9,6,0,1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1
67533c6e7a2ac5f7e09aed23,77940e45bc86208e,Justin Haskins,"5' 10""",170 lbs.,,Orthodox,"Aug 30, 1979",7,6,0,1.51,0.33,2.65,0.54,1.62,0.4,0.52,0.8
67533c6e7a2ac5f7e09aed24,a890f9a791ed615d,Tomohiko Hashimoto,"6' 0""",250 lbs.,,Orthodox,,1,4,0,0.0,0.0,11.67,0.3,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed25,ae4343d29c68e9d0,Takayo Hashi,"5' 4""",135 lbs.,,Orthodox,"Oct 02, 1977",15,6,1,2.84,0.26,6.56,0.61,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed26,83a477a7dba1ca58,Clay Harvison,"6' 1""",170 lbs.,"74""",Orthodox,"Sep 25, 1980",13,6,0,3.29,0.48,3.91,0.58,0.66,1.0,0.68,1.3
67533c6e7a2ac5f7e09aeceb,92b62174c175ce19,Clint Hester,"6' 2""",205 lbs.,"77""",Orthodox,"Nov 21, 1986",11,6,0,3.36,0.42,3.44,0.56,1.02,0.35,0.6,0.0
67533c6e7a2ac5f7e09aed28,2a2eeee20ef049cf,Hidehiko Hasegawa,"5' 9""",170 lbs.,,,"Jul 13, 1978",19,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed2a,058e4e08a1ad8aba,Dale Hartt,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",6,3,0,1.14,0.35,1.55,0.66,1.22,1.0,0.25,2.5
67533c6e7a2ac5f7e09aed2d,1af1170ed937cba7,Kayla Harrison,"5' 8""",135 lbs.,"66""",Southpaw,"Jul 02, 1990",18,1,0,4.87,0.64,1.19,0.64,2.75,0.3,1.0,0.7
67533c6e7a2ac5f7e09aed2c,16bf6a73bdd302cd,Collin Hart,"6' 1""",185 lbs.,,Orthodox,"Oct 12, 1989",6,3,1,6.33,0.44,7.53,0.51,2.0,0.16,0.5,0.0
67533c6e7a2ac5f7e09aed2b,6412da484125716b,Joey Hart,"6' 3""",170 lbs.,"79""",Orthodox,"Jun 24, 1997",6,2,0,4.53,0.34,4.53,0.45,0.0,0.0,0.4,0.0
67533c6e7a2ac5f7e09aed30,a53d30163304aa6e,Carlston Harris,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 09, 1987",19,6,0,3.18,0.49,2.66,0.52,1.97,0.29,0.55,0.8
67533c6e7a2ac5f7e09aed2f,0e98b05d3cf6d271,Trevor Harris,"5' 6""",145 lbs.,,,,2,2,0,1.73,0.5,0.43,0.75,0.0,0.0,0.5,6.5
67533c6e7a2ac5f7e09aed33,30cd319d39ee689b,Gerry Harris,"6' 8""",270 lbs.,,Orthodox,,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed31,ba043b03eb799063,Phil Harris,"5' 4""",125 lbs.,"65""",Orthodox,"Sep 04, 1983",22,12,0,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0.0
67533c6e7a2ac5f7e09aed32,03f982ca3735070c,Walt Harris,"6' 5""",250 lbs.,"77""",Southpaw,"Jun 10, 1983",13,10,0,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1
67533c6e7a2ac5f7e09aed35,c4b81cdecd5d6abe,Gerald Harris,"5' 11""",185 lbs.,"77""",Southpaw,"Nov 19, 1979",23,5,0,1.41,0.29,1.58,0.62,2.96,0.54,0.72,0.0
67533c6e7a2ac5f7e09aed34,e5864a42c80294f6,Josiah Harrell,"5' 7""",170 lbs.,"68""",Southpaw,"Nov 13, 1998",7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed39,85073dbd1be65ed9,Greg Hardy,"6' 5""",265 lbs.,"80""",Orthodox,"Jul 28, 1988",7,5,0,4.79,0.5,3.31,0.55,0.2,0.33,0.64,0.0
67533c6e7a2ac5f7e09aed37,14a433bccba87016,Scott Harper,"6' 0""",185 lbs.,,Orthodox,"Apr 14, 1972",12,7,0,1.3,0.54,4.98,0.47,3.25,1.0,0.0,0.0
67533c6e7a2ac5f7e09aed3a,4798e823ada58fe9,Veronica Hardy,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995",9,5,1,3.12,0.45,3.48,0.49,0.93,0.41,0.55,0.3
67533c6e7a2ac5f7e09aed3b,69b69c0178c4004d,Antoni Hardonk,"6' 4""",245 lbs.,"78""",Orthodox,"Feb 05, 1976",8,6,0,3.4,0.61,3.07,0.46,0.0,0.0,0.4,0.9
67533c6e7a2ac5f7e09aed3d,473ce3aa581251a2,Dan Hardy,"6' 0""",170 lbs.,"74""",Orthodox,"May 17, 1982",25,10,0,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4
67533c6e7a2ac5f7e09aed3c,f55a6807b6bb853d,George Hardwick,"5' 10""",155 lbs.,"72""",Orthodox,"Dec 06, 1996",12,2,0,3.6,0.38,4.6,0.71,0.0,0.0,0.83,0.0
67533c6e7a2ac5f7e09aed3f,05b17ae24e6bba81,Shin Haraguchi,"5' 5""",145 lbs.,"68""",Switch,"Nov 27, 1998",8,2,0,2.02,0.63,1.84,0.43,12.32,0.51,0.0,0.0
67533c6e7a2ac5f7e09aed40,4100c7a09497ad41,Kay Hansen,"5' 2""",115 lbs.,"63""",Orthodox,"Aug 14, 1999",7,6,0,3.01,0.5,3.19,0.51,1.83,0.22,0.37,0.8
67533c6e7a2ac5f7e09aed41,b7b84ccd221be298,Nasrat Haqparast,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995",17,5,0,6.15,0.44,5.65,0.62,0.28,0.2,0.84,0.0
67533c6e7a2ac5f7e09aed43,86e388ed20761ad9,Joachim Hansen,"5' 7""",150 lbs.,,Southpaw,"May 26, 1979",23,14,1,2.01,0.43,2.04,0.58,2.21,0.58,0.34,1.9
67533c6e7a2ac5f7e09aed44,98533a2738124a0d,Chad Hanekom,"6' 4""",185 lbs.,"74""",Orthodox,"Apr 20, 1990",9,3,0,0.73,0.47,1.47,0.33,0.0,0.0,0.71,1.0
67533c6e7a2ac5f7e09aed45,1f77fce698e80488,James Hammortree,"6' 3""",185 lbs.,,Orthodox,"Nov 29, 1983",6,3,0,1.93,0.3,4.13,0.44,2.0,0.5,1.0,1.0
67533c6e7a2ac5f7e09aed46,23459ee7e373b98f,Jared Hamman,"6' 3""",185 lbs.,"75""",Orthodox,"Mar 07, 1982",14,6,0,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0
67533c6e7a2ac5f7e09aed47,7da5839b223f3728,CJ Hamilton,"5' 7""",125 lbs.,"68""",Switch,"Oct 07, 1986",11,4,0,2.47,0.31,3.93,0.58,0.0,0.0,0.62,0.0
67533c6e7a2ac5f7e09aed4a,a59017211b775b5d,Rami Hamed,"6' 1""",170 lbs.,"71""",Orthodox,"Apr 25, 1991",13,3,0,3.87,0.51,3.4,0.5,0.0,0.0,0.5,0.0
67533c6e7a2ac5f7e09aed49,c727c7d31c50c4cf,Anthony Hamilton,"6' 5""",260 lbs.,"76""",Orthodox,"Apr 14, 1980",15,9,0,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0
67533c6e7a2ac5f7e09aed4c,1b4d6971bb18b82c,Kazuhiro Hamanaka,"6' 0""",185 lbs.,,Southpaw,"Oct 24, 1978",5,7,1,1.7,0.37,0.91,0.6,0.0,0.0,0.5,0.0
67533c6e7a2ac5f7e09aed4d,98b80a717b9bda17,Matt Hamill,"6' 1""",205 lbs.,"76""",Orthodox,"Oct 05, 1976",12,8,0,3.69,0.42,3.8,0.61,3.0,0.34,0.91,0.0
67533c6e7a2ac5f7e09aed4e,165c244bcca3ed26,Seo Hee Ham,"5' 2""",115 lbs.,"62""",Southpaw,"Mar 08, 1987",17,8,0,4.2,0.39,5.15,0.61,0.0,0.0,0.66,0.2
67533c6e7a2ac5f7e09aed4f,88c8f47241d90040,John Halverson,"5' 9""",155 lbs.,,Southpaw,"Sep 08, 1972",16,8,0,2.94,0.43,5.29,0.47,0.0,0.0,0.66,2.0
67533c6e7a2ac5f7e09aed50,e763679f15326ae1,Brandon Halsey,"6' 0""",185 lbs.,,,"Sep 16, 1986",9,3,0,1.74,0.47,0.87,0.65,4.98,0.53,1.0,1.2
67533c6e7a2ac5f7e09aed51,a3be148af5c7b088,Piotr Hallmann,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1987",18,6,0,3.98,0.45,3.17,0.58,2.55,0.44,0.7,0.4
67533c6e7a2ac5f7e09aed52,bad28b7b34f334de,Tony Halme,"6' 3""",300 lbs.,,Orthodox,"Jan 06, 1963",0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed53,8a8a84b743ae7699,Dennis Hallman,"5' 9""",155 lbs.,"72""",Orthodox,"Dec 02, 1975",53,20,2,1.12,0.44,1.96,0.43,1.79,0.3,0.25,2.1
67533c6e7a2ac5f7e09aed54,8866c6f509c19089,Ryan Hall,"5' 10""",145 lbs.,"70""",Southpaw,"Feb 22, 1985",9,2,0,2.38,0.5,1.33,0.65,0.22,0.09,0.0,2.2
67533c6e7a2ac5f7e09aed55,65578a75fa7900e3,Uriah Hall,"6' 0""",185 lbs.,"79""",Orthodox,"Jul 31, 1984",18,11,0,3.23,0.48,3.85,0.54,0.54,0.38,0.64,0.1
67533c6e7a2ac5f7e09aed57,18524b46c570730b,Mark Hall,"6' 0""",190 lbs.,,Orthodox,,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed56,439d4bbefd4e6940,Kevin Haley,"6' 2""",205 lbs.,,,,6,4,0,0.87,0.59,0.87,0.64,3.0,1.0,0.0,2.0
67533c6e7a2ac5f7e09aed59,4955c524c2a71469,Yazan Hajeh,"5' 9""",145 lbs.,,Orthodox,"Sep 04, 1992",6,1,0,1.54,0.25,17.44,0.44,0.0,0.0,1.0,0.0
67533c6e7a2ac5f7e09aed5a,219a254e15d60135,Tim Hague,"6' 4""",260 lbs.,"76""",Orthodox,"May 09, 1983",21,13,0,2.79,0.47,4.14,0.46,1.72,0.33,0.85,0.9
67533c6e7a2ac5f7e09aed5b,f4d92416da98804b,Bassil Hafez,"5' 11""",170 lbs.,"72""",Orthodox,"Jan 31, 1992",9,4,1,3.71,0.38,5.68,0.41,2.21,0.24,0.5,0.0
67533c6e7a2ac5f7e09aed5c,99793cf88c5adeee,Steve Hadsel,"5' 8""",170 lbs.,,,,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed5d,38c626ca912c7bac,Damir Hadzovic,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 08, 1986",14,7,0,3.36,0.48,3.26,0.62,0.78,0.55,0.34,0.2
67533c6e7a2ac5f7e09aed5e,60a42bf82447c919,Jake Hadley,"5' 7""",135 lbs.,"70""",Southpaw,"Aug 03, 1996",11,4,0,3.8,0.43,4.16,0.61,0.33,0.11,0.54,1.1
67533c6e7a2ac5f7e09aed5f,8e6654e9f0461b8f,Cody Haddon,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 08, 1998",8,1,0,9.2,0.51,3.47,0.64,2.48,0.37,0.83,0.8
67533c6e7a2ac5f7e09aed60,bf12aca029bfcc47,Keith Hackney,"5' 11""",200 lbs.,,Sideways,,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed61,edbc609a3b0d2aba,Lisa Kyriacou,"5' 5""",125 lbs.,"64""",Orthodox,"Nov 17, 1993",7,2,0,4.67,0.41,4.4,0.47,0.0,0.0,0.33,0.0
67533c6e7a2ac5f7e09aed62,849d15ed7e3a0e97,Jarrod Kwitty,"5' 8""",185 lbs.,,,,2,2,0,0.53,0.5,4.4,0.32,8.0,0.5,0.0,2.0
67533c6e7a2ac5f7e09aed63,56b8b24f65f9f057,Mike Kyle,"6' 4""",205 lbs.,"77""",Orthodox,"Mar 31, 1980",22,14,1,3.93,0.51,3.35,0.49,1.33,0.62,0.5,0.8
67533c6e7a2ac5f7e09aed64,2545c7f47a65bca3,Kaleo Kwan,"5' 7""",155 lbs.,,,"Aug 01, 1970",11,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed65,aeb2bcd4371f40d5,Vadym Kutsyi,"6' 0""",170 lbs.,"71""",Orthodox,"Jul 18, 1991",17,2,0,5.53,0.48,4.94,0.55,3.53,0.4,0.0,0.0
67533c6e7a2ac5f7e09aed66,843dd76c50cae0f6,Lina Kvokov,"5' 9""",135 lbs.,,Orthodox,,0,3,0,2.31,0.3,12.12,0.19,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed67,7772b283d288dbe2,Guram Kutateladze,"5' 11""",155 lbs.,"72""",Orthodox,"Jan 08, 1992",13,4,0,3.95,0.45,3.95,0.57,0.77,0.2,0.79,0.0
67533c6e7a2ac5f7e09aed69,4c78fc005a53831d,Eldari Kurtanidze,"5' 6""",235 lbs.,,Orthodox,"Apr 16, 1972",0,1,0,0.47,0.2,3.72,0.6,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed6a,032b65d5fff611b2,Tsuyoshi Kurihara,"5' 10""",185 lbs.,,Orthodox,"Jul 13, 1973",10,8,2,0.0,0.0,12.0,0.5,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed22,cf615eb4b7862c76,Hayder Hassan,"5' 10""",170 lbs.,,,"Oct 20, 1982",6,3,0,2.11,0.46,3.16,0.48,0.0,0.0,0.25,0.0
67533c6e7a2ac5f7e09aed27,5bd533d50c8e7b8a,Chris Haseman,"5' 11""",205 lbs.,,Orthodox,"Jun 02, 1969",20,17,0,0.93,0.7,4.67,0.28,0.0,0.0,0.4,2.0
67533c6e7a2ac5f7e09aed6d,780a2897055e3ee3,Korey Kuppe,"6' 5""",170 lbs.,"77""",Switch,"Jan 23, 1989",8,4,0,0.73,0.73,1.33,0.31,0.0,0.0,0.69,1.0
67533c6e7a2ac5f7e09aed6e,739fd4fbb5d862f4,Rizvan Kuniev,"6' 4""",240 lbs.,"76""",Orthodox,"Oct 03, 1992",12,2,1,5.82,0.72,1.25,0.55,2.82,0.75,1.0,0.0
67533c6e7a2ac5f7e09aed6f,e2ccd9a9ace60de7,Aleksei Kunchenko,"5' 8""",170 lbs.,"70""",Orthodox,"May 02, 1984",20,2,0,3.67,0.44,2.83,0.63,0.25,0.33,0.8,0.0
67533c6e7a2ac5f7e09aed70,782a2a17d3e38fdf,Keigo Kunihara,"6' 0""",235 lbs.,,Orthodox,,3,2,0,0.17,0.1,1.99,0.57,4.97,0.4,1.0,2.5
67533c6e7a2ac5f7e09aed71,71df36d6d8cf0d74,Kiichi Kunimoto,"5' 10""",170 lbs.,"71""",Orthodox,"May 01, 1981",18,7,2,1.87,0.44,3.92,0.41,1.59,0.2,0.28,0.3
67533c6e7a2ac5f7e09aed72,a0a625221e0dd339,Sumit Kumar,"5' 5""",125 lbs.,"66""",Orthodox,"Sep 09, 2000",8,1,0,2.8,0.24,4.67,0.46,6.0,0.3,0.6,0.0
67533c6e7a2ac5f7e09aed74,706f8e2b34e8e18b,Anton Kuivanen,"5' 8""",155 lbs.,"72""",Orthodox,"May 01, 1984",24,10,0,2.27,0.38,1.63,0.67,1.2,1.0,0.71,0.4
67533c6e7a2ac5f7e09aed77,b7f38813485745da,Michael Kuiper,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989",15,5,0,3.28,0.54,3.62,0.54,2.3,0.55,0.79,0.0
67533c6e7a2ac5f7e09aed78,ab16537dd1e5e81d,Mariusz Ksiazkiewicz,"6' 3""",185 lbs.,"75""",Southpaw,"Oct 04, 1989",8,1,0,0.93,0.45,3.4,0.39,4.0,1.0,0.0,2.0
67533c6e7a2ac5f7e09aed79,6071d786f6187810,Jorgen Kruth,"6' 2""",205 lbs.,,,"May 08, 1974",5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67533c6e7a2ac5f7e09aed7c,db05271715bb4874,Rene Kronvold,"5' 8""",170 lbs.,,Orthodox,,5,1,0,0.82,1.0,2.47,0.6,0.0,0.0,0.66,4.1
67533c6e7a2ac5f7e09aed7b,ca36633b80be4a78,Kaynan Kruschewsky,"6' 0""",155 lbs.,"73""",Orthodox,"Apr 04, 1991",15,3,0,5.67,0.5,5.71,0.46,2.74,1.0,0.75,2.1
67533c6e7a2ac5f7e09aed7a,1091d4d957141094,Nikita Krylov,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992",30,9,0,4.38,0.55,2.47,0.44,2.29,0.38,0.53,1.4
67533c6e7a2ac5f7e09aed7f,a01e84abefd85ec0,Pascal Krauss,"6' 1""",170 lbs.,,Orthodox,"Apr 19, 1987",11,2,0,5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9
67533c6e7a2ac5f7e09aed7e,714e1e0681ddb703,Derrick Krantz,"5' 10""",170 lbs.,"72""",Orthodox,"Jan 13, 1988",22,12,0,2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8
67533c6e7a2ac5f7e09aed80,8f6a18831a120817,James Krause,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",28,9,0,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9
67533c6e7a2ac5f7e09aed81,c6becb722706c7d8,Iouri Kotchkine,"6' 2""",235 lbs.,,Orthodox,,7,4,1,0.67,0.38,4.92,0.15,0.0,0.0,0.25,0.0
67533c6e7a2ac5f7e09aed82,8fbcd82bf7f352bf,Matt Kovacs,"6' 0""",244 lbs.,,Orthodox,,12,16,0,1.47,0.22,4.87,0.44,1.0,0.25,0.0,0.0
